YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037532700,Census Tract 5327,Florence-Graham,Los Angeles County,California,Florence-Graham,407,54,0,132,20,24,2,14,52,54,41,47,95,59,51,45,75,60,71,51,0,132,407,54,42,46,0,132,16,26,20,33,6,15,0,132,0,132,182,66,2,14,0,132,0,132,71,59,109,54,0,132,165,85,20,24,36,48,21,33,0,132,88,56,0,132,18,30,0,132,0,132,0,132,18,30,0,132,0,132,71.74,14.29,98.9,53.33,100.0,17.44
2010,6037532800,Census Tract 5328,Florence-Graham,Los Angeles County,California,Florence-Graham,727,114,36,41,39,40,40,39,47,46,47,38,56,43,85,62,56,50,283,93,38,44,727,114,37,41,0,132,0,132,0,132,0,132,37,41,0,132,304,103,70,58,31,38,9,13,0,132,186,87,8,12,351,116,45,39,16,25,27,32,48,41,185,80,30,42,35,27,0,132,0,132,11,16,8,13,16,18,0,132,66.02,100.0,61.18,66.38,68.57,38.93
2010,6037532900,Census Tract 5329,Florence-Graham,Los Angeles County,California,Florence-Graham,1157,118,13,23,82,66,97,73,162,74,72,58,97,74,100,76,114,65,420,134,0,132,1157,118,43,32,0,132,10,16,9,14,10,17,14,17,0,132,381,112,64,78,73,56,25,30,0,132,219,95,0,132,647,147,128,80,57,59,38,41,87,72,337,116,0,132,86,74,0,132,22,35,0,132,0,132,64,66,0,132,63.18,55.81,57.48,65.53,74.42,36.3
2010,6037533001,Census Tract 5330.01,Florence-Graham,Los Angeles County,California,Florence-Graham,598,111,0,132,44,50,41,33,60,54,0,132,25,40,20,23,28,43,347,107,33,40,598,111,26,42,0,132,0,132,0,132,0,132,26,42,0,132,108,71,10,15,0,132,0,132,0,132,98,69,0,132,421,107,75,57,60,54,0,132,25,40,239,99,22,36,43,44,0,132,0,132,0,132,0,132,32,40,11,17,70.23,100.0,90.74,62.71,74.42,58.03
2010,6037533002,Census Tract 5330.02,Florence-Graham,Los Angeles County,California,Florence-Graham,369,84,0,132,30,28,20,21,38,38,44,34,36,33,43,42,28,28,92,53,38,31,369,84,33,38,0,132,0,132,0,132,0,132,17,28,16,25,86,48,14,22,0,132,0,132,30,32,20,23,22,26,230,70,36,28,38,38,30,29,0,132,126,62,0,132,20,20,0,132,0,132,14,18,6,10,0,132,0,132,53.93,51.52,58.14,54.78,30.0,24.93
2010,6037534900,Census Tract 5349,Florence-Graham,Los Angeles County,California,Florence-Graham,996,129,0,132,134,77,156,78,118,71,98,63,55,42,49,46,168,99,202,86,16,24,996,129,23,28,0,132,0,132,0,132,0,132,23,28,0,132,334,115,113,69,40,44,37,38,15,19,129,82,0,132,543,131,117,78,78,57,61,55,40,37,247,98,0,132,96,55,60,45,0,132,0,132,0,132,20,22,16,24,47.59,100.0,43.11,52.85,20.83,20.28
2010,6037535001,Census Tract 5350.01,Florence-Graham,Los Angeles County,California,Florence-Graham,616,107,7,12,46,52,17,27,42,52,95,62,14,22,19,24,143,81,218,100,15,23,616,107,20,30,0,132,0,132,0,132,0,132,20,30,0,132,176,94,29,46,0,132,22,25,0,132,125,83,0,132,397,117,41,39,42,52,73,59,14,22,212,99,15,23,23,26,0,132,0,132,0,132,0,132,23,26,0,132,63.96,100.0,71.02,56.93,100.0,35.39
2010,6037535002,Census Tract 5350.02,Florence-Graham,Los Angeles County,California,Florence-Graham,481,75,20,32,25,31,56,50,17,19,53,49,52,39,51,43,20,24,187,72,0,132,481,75,51,42,34,38,0,132,0,132,0,132,17,19,0,132,141,56,0,132,9,14,11,17,45,37,76,42,0,132,257,85,67,46,8,13,42,45,7,14,133,67,0,132,32,37,0,132,0,132,0,132,0,132,32,37,0,132,64.45,33.33,85.82,54.47,100.0,38.88
2010,6037535101,Census Tract 5351.01,Florence-Graham,Los Angeles County,California,Florence-Graham,938,133,0,132,79,59,48,62,71,49,76,62,93,61,39,45,76,53,448,108,8,13,938,133,71,50,0,132,13,21,0,132,0,132,58,48,0,132,304,140,13,21,10,15,41,59,27,37,213,114,0,132,508,113,78,69,48,43,35,38,66,50,281,91,0,132,55,56,36,52,0,132,0,132,0,132,11,18,8,13,69.94,81.69,78.95,68.31,20.0,47.76
2010,6037535102,Census Tract 5351.02,Florence-Graham,Los Angeles County,California,Florence-Graham,464,104,21,32,0,132,10,15,0,132,100,71,30,48,49,44,31,48,186,86,37,39,464,104,0,132,0,132,0,132,0,132,0,132,0,132,0,132,175,88,21,32,0,132,9,13,30,48,115,75,0,132,274,96,10,15,0,132,91,70,0,132,151,75,22,32,15,25,0,132,0,132,0,132,0,132,0,132,15,25,63.79,,82.86,55.11,0.0,40.09
