YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037502005,Census Tract 5020.05,South Whittier,Los Angeles County,California,SouthWhittier,401,102,19,29,25,28,23,32,97,77,43,45,50,64,33,41,32,36,79,56,0,132,401,102,41,37,0,132,16,23,0,132,0,132,25,39,0,132,143,88,16,25,27,41,10,16,43,63,47,50,0,132,183,75,51,48,54,57,7,11,7,11,64,46,0,132,34,44,0,132,0,132,26,43,0,132,8,14,0,132,48.38,60.98,62.94,38.8,23.53,19.7
2010,6037502901,Census Tract 5029.01,South Whittier,Los Angeles County,California,SouthWhittier,223,104,0,132,40,60,35,40,17,18,22,24,23,34,0,132,58,66,8,15,20,25,223,104,0,132,0,132,0,132,0,132,0,132,0,132,0,132,87,84,40,60,0,132,0,132,0,132,47,59,0,132,113,63,22,35,17,18,22,24,23,34,19,28,10,18,23,25,13,20,0,132,0,132,0,132,0,132,10,17,39.91,,54.02,37.17,0.0,3.59
2010,6037502902,Census Tract 5029.02,South Whittier,Los Angeles County,California,SouthWhittier,518,82,31,43,76,75,95,67,15,23,59,55,52,46,33,37,61,53,96,51,0,132,518,82,0,132,0,132,0,132,0,132,0,132,0,132,0,132,152,82,115,85,0,132,0,132,26,31,11,17,0,132,331,89,87,74,15,23,47,53,26,37,156,79,0,132,35,28,0,132,0,132,12,22,0,132,23,23,0,132,46.72,,24.34,54.98,65.71,18.53
2010,6037503000,Census Tract 5030,South Whittier,Los Angeles County,California,SouthWhittier,699,138,0,132,53,45,141,87,73,65,56,66,59,68,69,64,76,64,172,90,0,132,699,138,21,29,0,132,0,132,0,132,0,132,21,29,0,132,198,93,24,29,44,61,10,15,0,132,120,95,0,132,410,149,126,73,29,32,46,59,50,68,159,99,0,132,70,70,44,66,0,132,0,132,9,15,17,20,0,132,53.79,100.0,60.61,50.98,37.14,24.61
2010,6037503103,Census Tract 5031.03,South Whittier,Los Angeles County,California,SouthWhittier,194,70,0,132,0,132,9,14,0,132,54,53,45,55,27,43,0,132,42,48,17,20,194,70,0,132,0,132,0,132,0,132,0,132,0,132,0,132,46,48,9,14,0,132,0,132,10,15,27,43,0,132,122,68,0,132,0,132,54,53,35,54,24,39,9,14,26,32,0,132,0,132,0,132,0,132,18,29,8,13,58.76,,80.43,48.36,69.23,21.65
2010,6037503104,Census Tract 5031.04,South Whittier,Los Angeles County,California,SouthWhittier,327,80,31,49,31,28,0,132,0,132,94,67,0,132,0,132,19,23,127,71,25,41,327,80,30,47,0,132,0,132,0,132,0,132,30,47,0,132,66,52,0,132,0,132,10,17,0,132,31,29,25,41,179,91,62,52,0,132,57,49,0,132,60,65,0,132,52,53,0,132,0,132,27,44,0,132,25,38,0,132,44.65,100.0,46.97,33.52,48.08,38.84
2010,6037503105,Census Tract 5031.05,South Whittier,Los Angeles County,California,SouthWhittier,532,117,12,19,23,36,44,70,92,81,108,81,17,29,0,132,105,100,131,96,0,132,532,117,29,45,0,132,0,132,29,45,0,132,0,132,0,132,120,105,0,132,0,132,0,132,0,132,120,105,0,132,373,114,79,82,92,81,79,65,17,29,106,89,0,132,10,16,0,132,0,132,0,132,0,132,10,16,0,132,47.56,0.0,100.0,32.98,100.0,24.62
2010,6037503106,Census Tract 5031.06,South Whittier,Los Angeles County,California,SouthWhittier,440,113,0,132,0,132,39,62,22,27,35,48,77,83,0,132,122,91,103,93,42,66,440,113,42,66,0,132,0,132,0,132,0,132,0,132,42,66,123,95,0,132,11,18,0,132,35,54,77,84,0,132,200,115,0,132,11,21,35,48,42,66,112,92,0,132,75,70,39,62,0,132,0,132,0,132,36,40,0,132,68.64,0.0,91.06,77.0,48.0,23.41
2010,6037503201,Census Tract 5032.01,South Whittier,Los Angeles County,California,SouthWhittier,119,91,0,132,51,67,1,9,0,132,0,132,15,23,0,132,16,20,0,132,36,44,119,91,4,11,0,132,0,132,0,132,0,132,4,11,0,132,39,44,0,132,0,132,0,132,15,23,0,132,24,37,76,69,52,71,0,132,0,132,0,132,12,19,12,18,0,132,0,132,0,132,0,132,0,132,0,132,0,132,26.05,100.0,38.46,15.79,,0.0
2010,6037503202,Census Tract 5032.02,South Whittier,Los Angeles County,California,SouthWhittier,410,84,0,132,0,132,35,37,32,31,157,84,78,59,11,17,0,132,87,64,10,18,410,84,0,132,0,132,0,132,0,132,0,132,0,132,0,132,77,53,22,28,0,132,0,132,55,48,0,132,0,132,259,77,13,23,32,31,104,80,23,35,87,66,0,132,74,42,0,132,0,132,53,32,0,132,11,17,10,18,42.93,,71.43,42.47,14.86,21.22
