YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2016,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,101,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,61,0,12,0,12,0,12,0,12,8,13,55,61,38,35,0,12,15,23,11,18,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2016,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,76,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,53,17,19,0,12,8,13,29,38,14,23,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2016,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,42,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,8,12,0,12,0,12,0,12,8,13,0,12,12,13,5,8,0,12,0,12,0,12,0,12,7,11,14,15,0,12,0,12,8,12,0,12,0,12,6,9
2016,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,101,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,27,13,22,0,12,0,12,0,12,0,12,9,15,70,46,0,12,14,22,0,12,0,12,42,33,14,22,9,14,0,12,0,12,0,12,0,12,0,12,9,14
2016,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1020,120,48,34,0,12,0,12,7,12,2,6,30,30,9,11,180,70,43,37,21,19,0,12,28,25,88,61,0,12,570,115,149,85,103,66,14,17,29,25,263,98,12,18,222,73,45,32,9,15,43,33,9,14,116,68,0,12
2016,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1097,73,71,56,0,12,0,12,24,29,15,23,0,12,32,35,309,87,116,64,29,28,21,26,0,12,143,70,0,12,593,100,139,60,48,44,61,44,57,45,251,78,37,38,124,66,26,38,0,12,7,12,17,19,56,48,18,26
2016,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1464,100,41,35,0,12,0,12,0,12,0,12,16,18,25,30,297,87,91,46,25,22,29,35,25,23,105,57,22,31,808,104,132,66,38,31,67,50,94,68,450,100,27,32,318,66,8,13,0,12,40,27,39,36,223,66,8,12
2016,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1278,173,101,90,0,17,0,17,0,17,0,17,101,90,0,17,279,134,70,71,71,81,47,74,0,17,91,66,0,17,708,170,286,139,121,67,26,28,43,43,188,111,44,41,190,79,15,24,17,27,47,43,16,26,82,57,13,19
2016,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,818,156,26,35,0,17,26,35,0,17,0,17,0,17,0,17,172,99,63,76,32,37,0,17,15,24,62,76,0,17,483,122,171,82,89,62,110,87,55,39,58,50,0,17,137,64,10,18,16,27,0,17,11,17,100,64,0,17
2016,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1305,111,10,11,0,12,0,12,4,6,0,12,0,12,6,9,305,79,132,54,14,17,45,36,50,43,56,46,8,12,794,125,244,88,169,83,48,34,54,32,244,85,35,26,196,67,47,46,19,22,0,12,9,16,121,51,0,12
2016,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,392,97,10,15,10,15,0,12,0,12,0,12,0,12,0,12,100,61,12,17,12,19,10,17,14,21,42,49,10,16,189,80,55,42,38,28,8,13,42,51,35,30,11,16,93,56,0,12,11,17,0,12,0,12,39,43,43,47
2016,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,529,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,37,33,37,0,12,0,12,0,12,0,12,0,12,407,100,72,47,97,65,18,20,34,42,164,76,22,25,89,50,7,13,0,12,10,15,0,12,54,43,18,22
2016,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1331,109,14,15,0,17,0,17,0,17,0,17,14,15,0,17,435,111,106,69,54,42,53,49,8,13,168,92,46,45,720,144,261,105,74,41,84,56,57,49,244,94,0,17,162,66,0,17,0,17,44,35,11,18,107,52,0,17
2016,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1187,116,43,38,0,17,0,17,0,17,0,17,15,17,28,35,251,83,86,59,37,44,20,23,8,13,67,37,33,41,734,132,237,99,85,81,24,38,79,60,229,87,80,61,159,64,15,18,16,22,8,13,0,17,106,58,14,17
2016,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1077,105,57,38,0,12,11,12,17,26,0,12,23,29,6,12,182,76,109,67,0,12,7,10,0,12,66,42,0,12,699,108,136,68,27,27,64,45,71,54,401,122,0,12,139,71,7,12,0,12,14,15,23,31,95,63,0,12
2016,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,541,72,13,20,0,12,13,20,0,12,0,12,0,12,0,12,55,31,4,7,10,11,0,12,0,12,27,21,14,21,393,74,101,49,58,43,20,18,51,34,163,57,0,12,80,50,0,12,0,12,0,12,18,21,27,28,35,32
2016,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,880,135,5,8,0,12,0,12,0,12,0,12,5,8,0,12,201,87,7,11,45,39,18,19,32,41,92,67,7,12,333,96,38,29,50,47,44,44,0,12,176,80,25,39,341,87,32,26,56,57,12,21,0,12,231,91,10,16
2016,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1193,167,163,96,27,45,0,17,47,55,0,17,89,72,0,17,245,114,119,89,17,27,14,23,0,17,95,69,0,17,525,161,95,84,4,9,120,96,128,87,178,103,0,17,260,117,11,17,8,14,65,75,0,17,165,107,11,19
2016,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,491,112,7,11,0,12,0,12,0,12,0,12,7,11,0,12,138,84,40,42,0,12,14,23,8,13,53,61,23,36,223,95,29,43,0,12,44,50,26,28,78,57,46,49,123,60,8,13,0,12,22,33,0,12,93,55,0,12
2016,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,731,115,24,22,0,12,0,12,8,11,0,12,16,18,0,12,136,64,22,20,0,12,0,12,10,15,73,59,31,33,472,112,94,46,25,21,70,50,46,47,202,76,35,35,99,55,0,12,25,25,16,24,0,12,58,47,0,12
2016,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,944,90,47,49,0,12,24,38,0,12,0,12,0,12,23,35,151,77,8,14,89,67,8,13,8,13,38,50,0,12,613,106,113,56,66,39,21,22,26,39,357,104,30,28,133,55,45,31,10,14,11,17,0,12,47,34,20,21
2016,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,736,94,7,12,0,12,0,12,0,12,7,12,0,12,0,12,102,65,22,34,12,19,0,12,36,44,32,32,0,12,494,90,124,65,60,41,40,35,0,12,257,88,13,17,133,48,0,12,25,28,21,31,21,20,48,42,18,21
2016,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1079,120,36,32,6,11,0,17,13,20,0,17,7,11,10,16,243,82,73,46,37,37,20,22,11,12,102,64,0,17,650,140,44,34,67,50,64,49,111,68,313,106,51,47,150,67,0,17,10,15,7,11,6,11,104,58,23,25
2016,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,181,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,33,0,12,0,12,17,25,0,12,19,28,6,9,115,45,54,35,0,12,11,15,12,12,26,25,12,13,24,20,6,10,0,12,0,12,0,12,6,9,12,15
2016,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,677,137,14,15,0,17,0,17,0,17,0,17,14,15,0,17,151,61,27,23,0,17,32,37,10,14,48,32,34,30,432,139,139,77,32,38,43,39,0,17,189,78,29,46,80,41,9,14,18,19,0,17,0,17,53,34,0,17
2016,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,538,107,40,29,18,23,0,12,0,12,7,10,5,8,10,15,137,66,56,40,0,12,0,12,21,34,36,27,24,33,215,73,44,32,45,32,31,24,24,39,71,47,0,12,146,65,0,12,25,27,20,22,69,58,32,30,0,12
2016,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,253,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,61,22,27,19,21,26,41,0,12,15,24,0,12,157,67,12,16,0,12,13,20,0,12,105,57,27,27,14,16,0,12,0,12,0,12,7,11,7,12,0,12
2016,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1774,167,119,91,0,17,0,17,34,54,0,17,85,74,0,17,489,167,48,46,35,50,53,68,80,80,258,105,15,28,985,191,288,138,144,109,64,58,158,115,291,135,40,65,181,104,60,70,17,27,17,26,14,27,73,53,0,17
2016,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,198,91,23,35,0,17,0,17,0,17,0,17,23,35,0,17,20,32,0,17,0,17,0,17,0,17,20,32,0,17,141,80,21,30,47,49,13,22,17,28,43,46,0,17,14,21,14,21,0,17,0,17,0,17,0,17,0,17
2016,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,682,177,0,17,0,17,0,17,0,17,0,17,0,17,0,17,157,89,94,80,0,17,0,17,34,53,29,43,0,17,427,127,244,124,17,29,0,17,91,99,38,39,37,46,98,65,31,34,16,26,0,17,0,17,51,51,0,17
2016,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,203,77,33,47,0,12,0,12,0,12,0,12,33,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,161,66,0,12,11,13,14,21,0,12,124,59,12,20,9,14,0,12,0,12,0,12,0,12,9,14,0,12
2016,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,281,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,20,0,12,0,12,0,12,0,12,14,20,0,12,203,78,18,18,18,19,28,24,0,12,139,67,0,12,64,49,0,12,0,12,0,12,0,12,51,45,13,21
2016,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,923,149,108,81,0,17,22,36,0,17,0,17,86,73,0,17,182,95,22,24,16,17,13,20,0,17,131,86,0,17,592,143,85,64,190,96,12,19,64,63,230,102,11,16,41,34,12,19,0,17,6,10,0,17,23,23,0,17
2016,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,620,144,29,34,0,17,0,17,0,17,0,17,29,34,0,17,127,69,21,32,0,17,20,32,26,34,60,47,0,17,324,113,30,23,47,47,29,24,7,11,193,89,18,19,140,82,0,17,0,17,0,17,8,13,104,80,28,35
2016,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,766,110,23,36,0,17,0,17,0,17,0,17,23,36,0,17,190,102,55,58,72,68,0,17,0,17,63,43,0,17,486,115,57,43,42,53,39,33,29,28,287,105,32,28,67,43,15,23,9,16,0,17,10,15,33,29,0,17
2016,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,297,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,58,0,12,9,14,10,18,25,40,30,40,0,12,171,66,61,44,16,17,0,12,29,26,57,42,8,13,52,35,22,24,12,17,0,12,0,12,18,20,0,12
2016,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1213,200,0,17,0,17,0,17,0,17,0,17,0,17,0,17,216,89,74,65,36,47,0,17,58,63,48,44,0,17,672,184,181,118,56,49,12,20,42,47,347,156,34,40,325,132,36,40,36,36,35,40,0,17,218,126,0,17
2016,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,762,158,15,23,0,17,0,17,15,23,0,17,0,17,0,17,123,92,9,16,0,17,0,17,37,43,77,85,0,17,443,150,40,52,22,29,64,73,16,27,283,115,18,28,181,108,0,17,0,17,0,17,0,17,106,74,75,93
2016,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,270,79,21,33,0,12,0,12,0,12,0,12,0,12,21,33,9,13,0,12,0,12,0,12,0,12,9,13,0,12,189,78,52,50,52,42,17,21,7,11,44,46,17,22,51,38,0,12,0,12,9,14,6,10,18,28,18,20
2016,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,159,65,29,34,0,12,0,12,0,12,0,12,29,34,0,12,28,34,0,12,0,12,24,33,0,12,4,8,0,12,89,56,40,39,9,14,23,36,0,12,17,20,0,12,13,20,0,12,0,12,0,12,0,12,0,12,13,20
2016,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,723,117,24,28,16,27,0,17,0,17,0,17,8,10,0,17,225,96,63,46,39,44,10,16,38,41,67,53,8,13,340,84,88,48,64,46,20,23,29,24,122,65,17,19,134,68,0,17,0,17,0,17,24,38,93,58,17,18
2016,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,669,94,40,40,0,12,0,12,0,12,0,12,18,20,22,36,82,62,14,17,43,54,0,12,0,12,25,39,0,12,452,96,108,73,35,28,104,55,32,27,123,62,50,48,95,52,11,17,15,18,42,37,0,12,27,27,0,12
2016,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1079,132,70,64,0,12,16,23,0,12,0,12,54,55,0,12,203,88,52,57,70,46,26,24,0,12,55,47,0,12,657,129,258,88,94,47,28,28,7,11,244,97,26,32,149,60,12,12,16,19,18,20,16,19,69,40,18,21
2016,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1380,139,38,37,0,12,0,12,0,12,0,12,31,34,7,11,105,52,28,32,10,15,34,26,24,22,9,14,0,12,982,136,286,92,76,35,82,52,65,54,365,84,108,55,255,88,42,40,19,20,0,12,8,13,147,80,39,30
2016,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1474,186,170,114,27,30,0,17,0,17,0,17,143,112,0,17,190,106,50,62,34,54,25,30,15,24,66,63,0,17,974,195,391,134,54,46,84,66,60,59,368,151,17,28,140,95,23,38,0,17,14,22,0,17,103,86,0,17
2016,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,257,82,20,32,0,12,0,12,0,12,20,32,0,12,0,12,27,30,0,12,8,13,0,12,0,12,19,28,0,12,186,75,49,44,0,12,19,30,23,25,76,49,19,21,24,22,17,19,0,12,0,12,7,11,0,12,0,12
2016,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,442,95,26,42,0,17,0,17,0,17,0,17,26,42,0,17,45,55,0,17,0,17,0,17,35,54,10,15,0,17,301,96,123,66,70,58,24,37,0,17,84,59,0,17,70,44,20,21,0,17,0,17,0,17,50,36,0,17
2016,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,954,121,35,38,0,12,17,26,0,12,0,12,18,30,0,12,193,81,32,40,39,42,45,36,7,11,70,49,0,12,609,118,177,87,34,33,84,53,57,54,244,91,13,16,117,47,25,26,0,12,19,27,0,12,67,51,6,10
2016,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,300,60,7,9,0,12,0,12,0,12,0,12,7,9,0,12,81,40,44,35,21,20,0,12,5,7,11,11,0,12,202,53,66,37,13,13,10,11,25,24,82,43,6,9,10,11,0,12,0,12,0,12,5,8,5,8,0,12
2016,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,412,123,32,37,0,12,25,35,0,12,0,12,7,12,0,12,53,41,7,13,0,12,0,12,0,12,8,13,38,44,239,112,41,47,19,30,23,26,75,68,61,38,20,32,88,46,0,12,0,12,0,12,24,27,45,32,19,21
2016,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,558,122,9,14,0,12,0,12,0,12,0,12,9,14,0,12,125,77,36,42,0,12,0,12,19,21,70,65,0,12,409,117,69,55,34,31,22,24,106,84,92,48,86,71,15,17,6,10,0,12,0,12,0,12,0,12,9,14
2016,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,288,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,13,7,13,0,12,0,12,0,12,0,12,0,12,170,69,18,22,19,20,0,12,0,12,96,56,37,42,111,37,10,16,16,19,0,12,9,14,68,43,8,13
2016,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,446,135,0,17,0,17,0,17,0,17,0,17,0,17,0,17,54,51,17,29,18,28,0,17,19,30,0,17,0,17,303,118,0,17,0,17,24,37,0,17,196,103,83,64,89,63,24,41,29,35,36,39,0,17,0,17,0,17
2016,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,693,136,0,17,0,17,0,17,0,17,0,17,0,17,0,17,70,57,28,34,0,17,0,17,0,17,42,52,0,17,432,122,66,49,51,47,6,10,0,17,261,103,48,43,191,55,8,12,30,25,13,19,15,16,101,41,24,24
2016,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,813,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,148,98,0,12,44,50,42,53,0,12,62,63,0,12,494,109,32,27,64,44,30,26,14,18,329,108,25,29,171,85,0,12,0,12,0,12,19,18,146,85,6,10
2016,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1095,192,19,32,0,17,0,17,0,17,0,17,19,32,0,17,173,105,20,29,0,17,18,33,20,33,93,80,22,33,718,223,164,126,109,112,23,30,51,56,348,169,23,37,185,75,55,44,0,17,74,52,29,23,27,31,0,17
2016,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,346,54,13,13,0,12,3,4,0,12,0,12,10,13,0,12,91,41,37,28,0,12,16,14,0,12,38,26,0,12,186,47,50,26,18,21,0,12,15,12,67,31,36,31,56,27,0,12,0,12,6,10,0,12,35,22,15,13
2016,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,968,103,36,38,0,17,18,29,0,17,0,17,18,25,0,17,344,92,41,32,73,55,42,44,39,37,125,55,24,31,483,123,154,72,43,44,25,30,54,53,175,75,32,38,105,68,11,17,0,17,0,17,6,10,55,55,33,40
2016,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,387,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,90,56,24,21,8,13,10,15,38,48,0,12,10,13,289,83,34,40,12,15,25,27,54,47,149,66,15,18,8,12,0,12,0,12,0,12,0,12,8,12,0,12
2016,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,159,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,47,4,8,37,45,9,13,0,12,6,11,0,12,62,47,9,15,0,12,0,12,0,12,34,38,19,30,41,30,0,12,0,12,0,12,0,12,31,25,10,17
2016,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,147,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,0,12,10,17,0,12,0,12,8,13,0,12,100,51,18,20,7,12,25,35,10,15,29,26,11,16,29,26,0,12,10,16,0,12,0,12,0,12,19,20
2016,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,603,98,0,17,0,17,0,17,0,17,0,17,0,17,0,17,65,50,32,29,0,17,0,17,0,17,9,13,24,38,300,85,42,33,51,35,42,41,44,33,121,65,0,17,238,60,9,14,26,24,11,17,8,14,157,63,27,24
2016,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,270,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,22,0,12,0,12,0,12,5,8,14,21,0,12,225,66,27,23,25,24,6,9,28,31,126,55,13,14,26,25,0,12,0,12,0,12,15,23,6,9,5,7
2016,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,963,114,7,11,0,17,0,17,0,17,0,17,0,17,7,11,199,93,61,46,15,16,38,47,9,13,76,57,0,17,652,132,143,76,34,52,98,59,38,31,317,108,22,24,105,56,0,17,16,18,6,8,9,15,66,48,8,13
2016,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1029,184,39,38,0,17,0,17,0,17,0,17,39,38,0,17,120,87,0,17,0,17,16,25,0,17,104,84,0,17,803,192,123,93,99,85,105,95,29,36,376,143,71,88,67,58,0,17,0,17,17,28,0,17,32,35,18,29
2016,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1006,132,28,27,0,12,8,13,0,12,0,12,14,22,6,10,206,78,17,26,16,25,59,49,28,31,86,51,0,12,708,123,170,79,6,11,117,56,128,65,234,110,53,49,64,49,19,31,16,26,0,12,0,12,29,33,0,12
2016,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,116,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,35,27,29,0,12,0,12,9,14,10,16,0,12,70,36,29,28,0,12,11,18,0,12,19,22,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2016,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,198,49,2,3,0,12,0,12,0,12,0,12,0,12,2,3,14,11,2,3,4,6,0,12,0,12,8,9,0,12,165,47,37,27,9,11,28,24,0,12,66,41,25,26,17,17,0,12,0,12,0,12,0,12,17,17,0,12
2016,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,378,108,28,37,0,17,0,17,0,17,0,17,28,37,0,17,100,63,27,41,0,17,0,17,0,17,53,46,20,19,151,83,17,22,0,17,34,40,7,11,93,66,0,17,99,54,0,17,0,17,0,17,19,30,47,36,33,31
2016,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,189,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,52,0,12,0,12,0,12,0,12,63,52,0,12,117,64,46,47,0,12,0,12,0,12,39,49,32,30,9,14,0,12,9,14,0,12,0,12,0,12,0,12
2016,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,190,97,7,11,0,12,0,12,7,11,0,12,0,12,0,12,56,55,15,29,0,12,0,12,29,43,12,19,0,12,127,82,28,37,28,45,0,12,0,12,47,44,24,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2016,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,120,71,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,108,70,21,31,0,17,6,11,0,17,81,57,0,17,12,14,0,17,0,17,7,12,0,17,5,8,0,17
